CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15786200,564,France,Male,31,4,0.0,2,1,0,53520.03,0
15775750,686,France,Male,37,9,134560.62,1,1,0,27596.39,0
15655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
15761132,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0
15701765,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0
15751175,648,France,Female,44,2,0.0,2,1,1,58652.23,0
15681509,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0
15688172,677,Spain,Male,40,5,0.0,2,1,0,88947.56,0
15692671,701,Spain,Male,36,8,0.0,2,1,0,169161.46,0
15767891,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0
15585867,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0
15590094,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0
15755863,630,Spain,Female,49,1,0.0,2,0,1,162858.29,0
15680224,687,France,Female,26,6,0.0,2,1,1,32909.13,0
15618661,535,France,Male,30,6,103804.97,1,1,1,125710.53,0
15803526,685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
15657812,688,France,Male,52,1,0.0,2,1,1,172033.57,0
15686345,828,Spain,Male,34,9,0.0,2,1,1,81853.98,0
15684318,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0
15795519,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
15614049,664,France,Male,55,8,0.0,2,1,1,139161.64,0
15740404,758,France,Female,34,3,0.0,2,1,1,124226.16,0
15809279,773,France,Male,45,8,96877.21,1,1,1,113950.51,0
15658211,559,Spain,Female,39,2,0.0,2,1,1,121151.1,0
15665802,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0
15689886,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1
15657565,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0
15611088,790,France,Female,31,9,0.0,2,1,0,84126.75,0
15794187,695,France,Male,36,6,114007.5,2,1,0,118120.88,0
15662641,850,France,Male,19,8,0.0,1,1,1,68569.89,0
15672132,695,France,Female,42,7,121453.63,1,0,0,46374.64,0
15605665,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0
15682322,714,France,Male,37,9,148466.93,2,0,1,151280.96,0
15678067,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0
15752409,553,France,Male,31,6,0.0,2,0,0,124596.63,0
15680421,591,France,Female,42,10,0.0,2,0,0,171099.22,0
15645517,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0
15805303,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1
15803456,641,France,Female,40,9,0.0,1,0,0,151648.66,1
15657214,601,France,Male,74,2,0.0,2,0,1,51554.58,0
15641782,540,France,Female,31,7,0.0,1,0,1,183051.6,1
15758116,666,France,Male,53,5,64646.7,1,1,0,128019.48,1
15752626,553,France,Male,32,7,64082.09,1,0,1,109159.58,0
15761733,707,France,Female,42,10,0.0,2,1,1,152944.39,0
15585362,749,France,Female,60,6,0.0,1,1,0,17978.68,1
15672930,722,Spain,Male,37,9,0.0,2,1,0,31921.95,0
15738828,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
15789560,668,France,Male,42,8,187534.79,1,1,1,32900.41,1
15768887,597,Spain,Male,26,5,0.0,2,0,1,95159.13,0
15758362,731,France,Female,41,9,152243.57,1,1,1,88783.59,0
15796790,573,France,Female,47,8,154543.98,1,1,0,29586.73,0
15694530,672,France,Male,28,4,167268.98,1,1,1,169469.3,0
15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
15796343,707,France,Female,31,2,82787.93,2,0,0,91423.69,0
15643523,710,Spain,Female,30,10,0.0,2,1,0,19500.1,0
15698786,819,France,Female,39,9,133102.92,1,1,0,27046.46,1
15813144,554,France,Female,26,7,92606.86,2,1,0,192709.69,0
15711991,615,France,Male,30,8,0.0,2,0,0,3183.15,0
15693543,708,France,Female,33,8,0.0,2,0,1,15246.83,0
15605455,664,France,Male,40,9,0.0,2,1,0,194767.3,0
15700383,763,France,Female,35,7,115651.6,2,1,1,104706.29,0
15727177,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
15809347,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0
15635034,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
15760521,796,France,Female,50,1,94164.0,1,1,1,189414.74,0
15813503,606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0
15794048,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
15682084,680,France,Male,31,9,0.0,2,1,0,36145.53,0
15574283,580,France,Male,31,2,0.0,2,0,1,64014.24,0
15737104,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
15665759,724,France,Female,69,5,117866.92,1,1,1,62280.91,0
15765283,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0
15673971,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
15643487,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1
15597930,646,France,Male,52,8,59669.43,1,0,0,172495.81,1
15776824,714,France,Male,28,6,122724.37,1,1,1,67057.27,0
15717527,619,France,Female,49,9,145359.99,1,1,0,38186.85,0
15813113,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1
15700801,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
15781875,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0
15647203,750,France,Female,35,3,0.0,1,1,0,191520.5,0
15576304,698,France,Male,29,5,95167.55,1,1,1,152723.23,0
15722583,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0
15698510,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
15573309,626,Spain,Female,48,2,0.0,2,1,1,95794.98,0
15774536,607,France,Female,32,6,0.0,2,0,0,196062.01,0
15776733,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0
15602735,692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1
15694404,781,France,Female,42,3,156555.54,1,1,1,175674.01,0
15610042,574,France,Male,33,8,100267.03,1,1,0,103006.27,0
15779738,534,France,Male,24,1,0.0,1,1,1,169653.32,0
15806438,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1
15677135,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
15581479,523,France,Male,30,1,83181.29,1,1,1,138176.78,0
15571940,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0
15623107,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
15728005,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
15666181,650,France,Male,33,0,98064.97,1,1,0,52411.99,0
15804235,698,France,Female,37,2,166178.02,2,1,1,71972.95,0
15582951,696,France,Female,25,8,126442.59,1,1,0,121904.44,0
15805151,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0
15644788,731,France,Female,30,5,0.0,2,1,0,189528.72,0
15804516,589,France,Male,38,2,0.0,1,1,0,79915.28,0
15596060,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
15636634,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0
15785485,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
15694349,714,Spain,Male,44,7,0.0,1,0,1,6923.11,0
15674727,777,France,Female,42,5,147531.82,1,1,1,38819.45,0
15731117,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0
15677371,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
15707479,664,France,Male,40,7,125608.72,1,1,0,122073.48,0
15684103,674,France,Female,26,10,0.0,2,1,1,138423.1,0
15597109,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
15586752,628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
15795290,767,France,Female,42,2,133616.39,1,1,0,28615.8,0
15624892,712,Germany,Male,37,7,93978.96,2,1,0,60651.77,0
15804357,481,France,Male,40,3,0.0,1,1,1,32319.93,0
15791767,769,France,Female,26,7,0.0,2,1,0,176843.53,0
15617617,811,Spain,Male,39,7,0.0,2,1,1,177519.39,0
15683213,554,France,Female,35,10,74988.59,2,0,1,190155.13,0
15625881,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
15593425,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
15650322,701,France,Female,34,3,105588.66,1,0,1,74694.41,0
15700300,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
15604515,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
15723411,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
15735968,605,France,Male,41,10,0.0,2,0,1,97213.09,0
15641474,638,France,Male,46,9,139859.54,1,1,0,38967.29,0
15687153,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
15682467,725,France,Female,36,1,118851.05,1,1,1,102747.02,0
15603082,701,France,Male,51,9,0.0,2,0,0,61961.57,0
15599976,749,France,Female,27,9,0.0,2,1,0,132734.87,0
15688157,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0
15609653,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1
15627195,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
15633227,518,France,Female,28,9,85146.36,1,0,0,2803.89,0
15659305,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
15801414,767,France,Female,35,2,0.0,2,0,0,144251.38,0
15760085,684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0
15636820,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0
15720371,652,France,Female,51,3,0.0,1,1,0,173989.47,1
15797748,729,France,Male,44,5,0.0,2,0,1,9200.54,0
15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
15641585,850,France,Male,40,6,97339.99,1,0,1,88815.25,0
15570326,621,France,Male,34,6,0.0,2,1,1,99128.13,0
15756926,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0
15754929,757,France,Male,31,10,39539.39,2,0,0,192519.39,0
15694188,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0
15687094,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
15713599,728,France,Male,30,10,114835.43,1,0,1,37662.49,0
15765266,615,France,Male,32,1,0.0,2,0,0,2139.25,0
15711889,668,France,Male,42,3,150461.07,1,1,0,108139.23,0
15782236,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0
15750867,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
15806967,778,France,Female,65,7,0.0,1,1,1,77867.23,0
15800890,554,France,Female,45,6,0.0,2,1,1,181204.5,0
15571869,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1
15809654,707,France,Female,46,7,127476.73,2,1,1,146011.55,0
15670755,650,France,Male,60,8,0.0,2,1,1,102925.76,0
15710375,641,France,Male,41,6,0.0,2,1,0,65396.79,0
15771383,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0
15799042,611,France,Male,38,7,0.0,1,1,1,63202.0,0
15607690,689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0
15700710,490,France,Female,37,3,116465.53,1,0,1,24435.77,0
15643439,537,France,Male,47,10,0.0,2,0,1,25482.62,0
15802351,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
15606436,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0
15712264,713,France,Female,39,10,0.0,2,1,1,126263.97,0
15641934,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
15679813,727,Spain,Male,28,1,0.0,1,1,0,40357.39,0
15793901,639,France,Female,27,2,0.0,2,0,0,125244.18,0
15699225,757,France,Male,46,0,0.0,2,1,0,37460.05,0
15807221,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0
15664204,706,Spain,Male,29,2,0.0,2,1,1,18255.51,0
15565701,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
15691950,591,France,Male,49,3,0.0,2,1,0,50123.44,0
15767818,640,France,Male,55,10,132436.34,1,1,0,978.66,0
15644724,472,France,Male,31,4,58662.92,2,0,1,73322.0,0
15661526,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
15611905,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
15565779,627,Germany,Female,30,6,57809.32,1,1,0,188258.49,0
15769246,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
15623062,660,Germany,Male,24,5,85089.3,1,1,1,71638.0,0
15578835,675,Spain,Female,50,1,133204.91,1,0,1,8270.06,0
15673693,682,France,Female,26,0,110654.02,1,0,1,111879.21,0
15641773,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
15770811,519,France,Male,36,9,0.0,2,0,1,145562.4,0
15732643,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
15569274,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1
15676513,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
15667215,678,France,Male,31,2,0.0,2,1,1,58803.28,0
15638329,522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0
15654000,705,France,Female,35,5,0.0,1,1,0,133991.11,1
15756301,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0
15718289,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
15789974,713,France,Male,33,6,94598.48,1,0,0,197519.66,1
15595303,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
15674000,645,France,Male,44,10,0.0,2,0,1,166707.22,0
15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
15626452,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0
15800049,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0
15607133,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1
15694143,686,France,Female,41,10,0.0,1,1,0,133086.45,0
15590234,697,France,Female,42,1,0.0,1,1,0,1262.83,1
15586300,615,France,Male,66,7,0.0,2,1,1,74580.8,0
15679622,602,France,Male,35,8,0.0,1,1,1,22499.29,0
15657306,567,France,Female,47,2,0.0,1,0,0,110900.43,1
15805312,607,France,Male,45,7,123859.6,1,0,1,113051.57,0
15715047,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1
15735270,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1
15766741,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
15610156,637,France,Male,40,2,133463.1,1,0,1,93165.34,0
15752137,648,France,Male,33,7,134944.0,1,1,1,117036.38,0
15611699,641,France,Female,40,7,0.0,1,1,0,126996.67,0
15566790,598,France,Male,28,8,129991.76,2,0,1,46041.08,0
15814519,648,France,Female,37,7,0.0,2,1,0,194238.92,0
15619898,785,France,Male,55,5,0.0,2,1,1,7008.65,0
15569451,463,France,Male,35,2,101257.16,1,1,1,118113.64,0
15704586,758,France,Female,42,7,0.0,2,0,1,76209.56,0
15721592,665,France,Female,38,5,0.0,2,1,0,156439.56,0
15770516,616,Spain,Female,44,7,193213.02,2,1,1,137392.77,0
15579787,686,France,Male,39,4,0.0,2,1,0,155023.93,0
15760446,598,France,Female,64,9,0.0,1,0,1,13181.37,1
15641655,700,France,Female,26,2,0.0,2,0,0,50051.42,0
15733460,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0
15700752,545,France,Female,32,6,0.0,2,1,1,52067.37,0
15603846,711,Spain,Male,37,2,0.0,2,1,0,83978.86,1
15788022,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
15785170,850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0
15692259,695,France,Female,29,9,0.0,2,1,0,111565.45,0
15583576,671,France,Male,30,2,0.0,1,0,1,102057.86,0
15656901,615,France,Male,59,8,0.0,2,1,1,165576.55,0
15693199,739,France,Female,37,8,0.0,2,1,0,191557.1,1
15745452,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
15695339,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1
15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
15718454,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0
15766659,525,Spain,Male,33,5,0.0,2,1,0,161002.29,0
15648064,649,France,Male,33,2,0.0,2,1,0,2010.98,0
15791674,846,France,Female,34,10,142388.61,2,0,1,68393.64,1
15753566,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
15702014,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
15604119,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
15808760,603,Spain,Female,42,6,0.0,1,1,1,90437.87,0
15737888,850,Spain,Female,43,2,125510.82,1,1,1,79084.1,0
15742504,593,France,Male,36,2,70181.48,2,1,0,80608.12,0
15768682,640,Spain,Male,39,3,0.0,1,1,1,105997.25,0
15690169,645,France,Male,31,7,161171.7,2,1,0,12599.94,1
15654106,604,France,Male,26,8,149542.52,2,0,1,197911.52,0
15601688,546,France,Male,28,8,0.0,1,1,0,159254.29,0
15812982,509,Spain,Male,38,2,0.0,1,0,0,168460.12,0
15631813,621,France,Male,39,6,0.0,2,1,1,58883.91,0
15770121,623,France,Female,34,9,0.0,1,1,0,24255.21,0
15727421,586,France,Female,38,6,0.0,2,1,1,37935.83,0
15774277,809,France,Male,43,2,0.0,2,1,1,132908.07,0
15679804,636,France,Male,36,5,117559.05,2,1,1,111573.3,0
15622461,562,France,Female,51,7,122822.0,2,0,0,32626.21,0
15664610,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
15777907,791,France,Female,33,3,0.0,1,1,1,144413.92,1
15578908,725,Spain,Female,32,0,0.0,2,1,1,138525.19,0
15766355,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1
15770375,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0
15649292,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
15794122,713,France,Female,59,3,0.0,2,1,1,62700.08,0
15649136,650,France,Female,43,6,0.0,2,1,1,16301.91,0
15605672,694,France,Female,38,5,195926.39,1,1,1,85522.84,0
15565796,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0
15704053,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1
15766609,655,France,Female,47,10,0.0,2,1,0,167778.62,0
15637593,722,France,Male,20,6,0.0,2,1,0,195486.28,0
15622578,806,France,Male,34,5,113958.55,1,0,1,32125.98,0
15761950,652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
15700083,609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0
15673619,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
15567431,773,France,Male,64,2,145578.28,1,0,1,186172.85,0
15623944,511,Spain,Female,66,4,0.0,1,1,0,1643.11,1
15796969,731,France,Male,33,4,0.0,2,1,1,74945.11,0
15713604,425,Germany,Male,40,9,166776.6,2,0,1,172646.88,0
15649451,746,France,Male,25,9,0.0,2,0,1,88728.47,0
15578307,512,France,Female,33,6,121685.31,2,1,1,83681.97,0
15769312,557,Spain,Male,48,10,0.0,2,1,1,185094.48,0
15697574,582,France,Female,40,9,0.0,3,1,1,60954.45,0
15775625,596,France,Male,47,6,0.0,1,1,0,74835.65,0
15806918,674,France,Male,28,5,0.0,1,1,1,151925.25,0
15771750,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0
15641640,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0
15783501,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
15763063,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
15742971,708,France,Female,44,2,161887.81,2,1,0,84870.23,0
15576615,719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0
15569976,754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
15618171,669,France,Female,33,9,0.0,2,0,1,107221.03,0
15724336,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
15659475,597,France,Female,33,6,135703.59,2,0,0,74850.84,0
15743456,715,France,Female,32,10,0.0,2,1,0,60907.49,0
15809999,709,France,Female,41,3,150300.65,2,1,0,71672.86,0
15686670,588,France,Female,36,2,0.0,2,1,0,92536.0,1
15756875,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
15597239,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
15593636,657,France,Female,39,4,80293.81,1,1,0,97192.76,0
15742285,559,France,Male,62,6,118756.62,1,1,1,20367.68,0
15585036,694,Spain,Female,37,3,0.0,2,1,1,147012.22,0
15678572,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
15668853,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
15748920,561,France,Female,49,8,0.0,2,1,1,12513.07,0
15750056,702,France,Female,29,6,149218.39,1,1,1,9633.01,0
15810457,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
15668575,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
15775741,608,France,Female,28,9,0.0,2,1,1,125062.02,0
15568915,681,France,Male,38,6,153722.47,1,1,0,101319.76,0
15652981,600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0
15685346,736,Spain,Female,26,4,135889.13,1,1,1,165692.03,0
15641688,644,Spain,Male,18,7,0.0,1,0,1,59645.24,1
15727281,653,France,Female,27,9,0.0,2,1,0,96429.29,0
15792107,719,Spain,Female,35,8,0.0,1,1,1,165162.4,0
15642041,727,Germany,Male,40,1,93051.64,2,1,0,71865.31,1
15568904,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0
15721047,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0
15613816,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0
15741633,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0
15665385,657,France,Male,44,6,76495.04,1,1,0,79071.89,0
15707596,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
15740264,640,France,Male,38,9,0.0,2,1,0,88827.67,0
15658486,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
15568025,758,France,Male,51,8,81710.46,1,1,1,116520.07,0
15585133,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0
15807003,762,France,Male,32,10,191775.65,1,1,0,179657.83,0
15722037,610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
15610594,644,France,Female,37,8,0.0,2,1,0,20968.88,0
15656029,609,France,Male,37,6,0.0,2,0,1,22030.72,0
15632816,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
15594651,748,France,Male,38,4,115221.36,1,0,1,70956.75,0
15763171,650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0
15694566,602,France,Female,42,10,0.0,2,0,0,169921.11,1
15815656,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
15636977,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
15748625,664,France,Male,57,6,0.0,2,1,1,15304.08,0
15750014,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0
15763922,608,France,Male,31,7,79962.92,2,1,0,60901.72,0
15805769,656,Spain,Male,33,4,0.0,2,1,0,116706.0,0
15812422,637,France,Male,41,2,0.0,2,0,1,102515.42,0
15770309,656,France,Male,18,10,151762.74,1,0,1,127014.32,0
15761506,615,Spain,Male,19,5,0.0,2,1,0,159920.92,0
15660475,411,France,Female,54,9,0.0,1,0,1,76621.49,0
15735849,617,France,Female,26,2,165947.99,2,0,1,168834.38,0
15709222,557,Spain,Male,34,3,0.0,1,0,1,123427.98,0
15717138,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
15738166,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
15759684,528,France,Female,27,7,176227.07,2,0,1,139481.53,0
15653251,408,France,Female,84,8,87873.39,1,0,0,188484.52,1
15792232,595,Spain,Female,43,5,0.0,2,0,0,105149.8,0
15771270,635,France,Female,27,8,127471.56,1,1,1,152916.05,1
15730137,628,France,Male,31,0,88421.81,1,0,0,72350.47,0
15610903,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,0
15814930,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
15680197,701,France,Male,41,10,0.0,2,1,1,146257.77,0
15630551,696,France,Male,33,2,163139.27,1,1,1,7035.36,0
15641091,695,France,Female,31,5,106089.2,1,0,0,99537.68,0
15799641,540,Spain,Male,39,2,0.0,2,1,0,81995.92,0
15594915,649,France,Female,36,8,0.0,2,0,1,109179.89,0
15644356,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0
15584090,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
15581036,712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1
15571081,773,France,Female,41,7,190238.93,1,1,1,57549.65,0
15725811,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
15624072,669,Spain,Male,22,10,0.0,2,1,0,176163.74,0
15737025,635,France,Male,33,1,0.0,3,0,0,178067.33,1
15624186,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
15692137,759,France,Female,46,2,0.0,1,1,1,138380.11,0
15720203,577,Spain,Male,28,7,0.0,1,1,0,143274.41,0
15611287,777,France,Female,30,4,0.0,2,0,1,115611.97,0
15612478,525,France,Male,51,10,0.0,3,1,0,171045.35,1
15621021,687,Spain,Female,40,1,0.0,2,1,0,8207.36,0
15599301,538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0
15593510,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
15733303,630,France,Male,67,5,0.0,2,1,1,27330.27,0
15720071,535,France,Female,49,3,0.0,1,0,0,61820.41,1
15774192,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1
15734610,543,France,Male,42,4,89838.71,3,1,0,85983.54,1
15675626,726,France,Male,28,2,0.0,1,0,0,98060.51,0
15571244,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0
15641575,577,France,Male,37,2,127261.35,1,1,0,56185.05,0
15786454,552,Spain,Male,55,3,0.0,1,1,1,40333.94,0
15633650,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
15799720,569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0
15721487,739,France,Female,27,6,0.0,1,1,1,57572.38,0
15679249,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
15653857,498,France,Male,34,2,0.0,2,1,1,148528.24,0
15757385,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0
15712825,511,Spain,Female,29,9,0.0,2,0,1,140676.98,0
15598338,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0
15684367,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0
15801293,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0
15699911,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
15652289,694,France,Male,47,4,0.0,2,1,0,197528.62,0
15599860,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
15759140,682,France,Female,64,10,128306.7,1,0,1,66040.83,0
15574167,665,France,Male,33,2,101286.11,1,1,1,159840.51,0
15627840,682,France,Female,42,0,0.0,1,0,1,91981.85,1
15613880,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
15778861,720,Spain,Male,33,6,97188.62,1,0,0,91881.29,0
15785975,525,Spain,Female,60,7,0.0,2,0,1,168034.9,0
15771000,684,France,Male,38,4,0.0,3,1,0,75609.84,0
15712813,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1
15622631,588,France,Male,44,8,154409.74,1,1,0,49324.03,1
15649616,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1
15607275,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1
15749345,468,France,Female,22,1,76318.64,1,1,1,194783.12,0
15797733,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0
15702277,650,France,Male,34,4,106005.54,1,0,1,142995.32,0
15797502,706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0
15786078,850,France,Female,28,9,0.0,2,1,0,185821.41,0
15614934,625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0
15686812,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0
15661507,587,Spain,Male,45,6,0.0,1,0,0,158684.81,0
