,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Label,Score
286,15714750,690,France,Female,42,3,"92.578,14",2,0,0,"70.810,60",0,0,"0,7468"
287,15610446,714,France,Female,51,4,"88.308,87",3,0,0,"5.862,53",1,1,"0,9605"
288,15791769,691,France,Female,29,9,"116.536,43",1,1,0,"51.987,99",0,0,"0,6342"
289,15804771,614,France,Male,51,4,"40.685,92",1,1,1,"46.775,28",0,1,"0,6393"
290,15766787,707,France,Female,35,9,"0,00",2,1,1,"70.403,65",0,0,"0,9315"
291,15607748,498,Germany,Male,37,8,"108.432,88",2,1,1,"14.865,05",0,0,"0,8661"
292,15791111,635,France,Female,47,2,"125.724,95",2,1,0,"63.236,97",0,1,"0,5703"
293,15706071,528,Germany,Male,39,0,"127.631,62",1,0,1,"22.197,80",1,1,"0,5827"
294,15714431,561,France,Male,37,1,"100.443,36",2,0,1,"101.693,73",0,0,"0,9451"
295,15596455,546,Spain,Female,45,2,"0,00",1,0,0,"197.789,83",1,1,"0,7316"
296,15755242,682,France,Female,46,2,"0,00",1,1,1,"114.442,66",0,1,"0,5967"
297,15588986,673,Germany,Female,29,4,"99.097,36",1,1,1,"9.796,69",0,0,"0,7564"
298,15694039,650,Germany,Female,46,9,"149.003,76",2,1,0,"176.902,83",0,1,"0,5501"
299,15674929,512,France,Female,31,7,"0,00",2,0,0,"49.326,07",0,0,"0,9296"
300,15707219,844,France,Female,28,4,"0,00",2,0,1,"123.318,37",0,0,"0,9462"
301,15697948,752,Spain,Female,36,3,"0,00",2,1,1,"48.505,10",0,0,"0,9357"
302,15706464,667,Spain,Male,35,4,"97.585,32",2,0,0,"57.213,46",0,0,"0,9383"
303,15571121,670,France,Female,50,8,"138.340,06",1,0,1,"3.159,15",0,0,"0,5234"
304,15598044,715,France,Female,35,3,"0,00",1,1,1,"152.012,36",0,0,"0,6925"
305,15690898,696,France,Male,44,8,"161.889,79",1,0,0,"75.562,47",0,1,"0,6224"
306,15619537,550,France,Male,31,5,"142.200,19",2,1,1,"122.221,71",0,0,"0,9605"
307,15590241,750,Spain,Female,34,9,"112.822,26",1,0,0,"150.401,53",1,0,"0,6531"
308,15647333,621,France,Male,27,4,"137.003,68",1,1,0,"21.254,06",0,0,"0,7825"
309,15726354,688,France,Female,32,6,"123.157,95",1,1,0,"172.531,23",0,0,"0,6462"
310,15705521,548,Germany,Female,33,0,"101.084,36",1,1,0,"42.749,85",0,1,"0,6057"
311,15765806,492,France,Male,29,1,"144.591,96",1,1,1,"196.293,76",0,0,"0,9007"
312,15576124,582,France,Male,41,1,"40.488,76",1,1,0,"128.528,83",0,1,"0,6240"
313,15728669,584,Germany,Female,30,8,"112.013,81",1,1,0,"177.772,03",1,1,"0,5399"
314,15597385,573,Spain,Male,41,5,"0,00",2,0,1,"14.479,29",0,0,"0,9548"
315,15789379,762,France,Male,26,6,"130.428,78",1,1,0,"173.365,89",0,0,"0,8347"
316,15715527,543,Spain,Female,41,4,"0,00",1,0,0,"194.902,16",0,1,"0,5108"
317,15592645,704,Spain,Male,37,4,"0,00",2,0,0,"25.684,93",0,0,"0,9557"
318,15624866,658,Germany,Male,37,3,"168.735,74",2,0,0,"70.370,24",0,0,"0,8875"
319,15594720,460,Germany,Female,35,8,"102.742,91",2,1,1,"189.339,60",0,0,"0,8551"
320,15718667,621,France,Male,35,7,"87.619,29",1,1,0,"143,34",0,0,"0,8066"
321,15632850,731,France,Male,37,8,"0,00",2,1,1,"170.338,35",0,0,"0,9657"
322,15577359,767,Spain,Male,47,5,"0,00",1,1,0,"121.964,46",1,1,"0,7858"
323,15623220,723,Spain,Female,45,4,"0,00",2,1,0,"37.214,39",0,0,"0,6721"
324,15585768,582,Germany,Male,41,6,"70.349,48",2,0,1,"178.074,04",0,0,"0,9007"
325,15569364,666,France,Male,36,3,"0,00",2,1,0,"35.156,54",0,0,"0,9434"
326,15712877,724,Spain,Male,36,1,"0,00",2,1,0,"52.462,25",0,0,"0,9540"
327,15569654,850,Germany,Female,31,3,"51.293,47",1,0,0,"35.534,68",0,0,"0,5647"
328,15716236,499,France,Male,35,10,"0,00",2,1,0,"10.722,54",0,0,"0,9681"
329,15787830,452,Germany,Male,33,7,"153.663,27",1,1,0,"111.868,23",0,0,"0,5694"
330,15807340,525,Germany,Male,33,4,"131.023,76",2,0,0,"55.072,93",0,0,"0,8552"
331,15751193,621,Spain,Male,33,4,"0,00",2,1,1,"40.299,23",0,0,"0,9667"
332,15692599,687,France,Male,34,5,"128.270,56",1,1,0,"191.092,62",0,0,"0,7691"
333,15780254,654,France,Male,40,6,"0,00",1,0,0,"183.872,88",1,1,"0,5077"
334,15683183,766,Germany,Female,45,6,"97.652,96",1,1,0,"127.332,33",0,1,"0,8570"
335,15722053,576,Spain,Male,33,3,"0,00",2,0,1,"190.112,05",0,0,"0,9706"
336,15786680,805,Spain,Male,37,5,"0,00",2,1,0,"21.928,81",0,0,"0,9525"
337,15733444,736,France,Female,29,9,"0,00",2,0,0,"176.152,70",0,0,"0,9240"
338,15732202,615,France,Male,34,1,"83.503,11",2,1,1,"73.124,53",1,0,"0,9505"
339,15715643,662,France,Male,44,8,"0,00",2,1,1,"175.314,87",0,0,"0,9107"
340,15667190,630,Spain,Female,21,1,"85.818,18",1,1,1,"133.102,30",0,0,"0,7906"
341,15798895,525,France,Female,59,6,"55.328,40",1,1,0,"83.342,73",1,1,"0,9516"
342,15762993,796,Spain,Male,32,5,"102.773,15",2,0,1,"117.832,88",0,0,"0,9577"
343,15783026,701,France,Female,41,2,"0,00",1,1,0,"47.856,78",0,1,"0,6491"
344,15731951,689,Spain,Female,28,5,"95.328,60",1,1,0,"6.129,61",1,0,"0,7384"
345,15684861,726,France,Female,32,8,"0,00",2,0,0,"185.075,63",0,0,"0,9313"
346,15803764,561,France,Male,28,7,"0,00",2,1,0,"7.797,01",0,0,"0,9753"
347,15621974,778,Germany,Female,33,4,"111.063,73",2,1,0,"83.556,65",0,0,"0,7638"
348,15732334,653,France,Female,40,0,"0,00",2,1,0,"35.795,85",0,0,"0,8281"
349,15749807,516,Spain,Female,31,3,"0,00",2,1,0,"124.202,26",0,0,"0,9078"
350,15607827,711,Germany,Male,34,4,"133.467,77",2,1,1,"42.976,64",0,0,"0,8940"
351,15612776,850,Spain,Female,39,10,"0,00",2,1,1,"143.030,09",0,0,"0,9342"
352,15605698,746,France,Male,58,3,"0,00",3,1,1,"80.344,96",1,1,"0,7992"
353,15723706,573,France,Female,33,0,"90.124,64",1,1,0,"137.476,71",0,0,"0,6038"
354,15752463,826,Spain,Female,29,4,"129.938,07",1,0,1,"190.200,53",0,0,"0,8165"
355,15578515,659,France,Female,38,3,"0,00",2,1,0,"158.553,10",0,0,"0,8908"
356,15657085,578,France,Male,23,10,"88.980,32",1,1,1,"125.222,36",0,0,"0,9057"
357,15719950,682,France,Male,61,10,"73.688,20",1,1,1,"172.141,33",0,0,"0,5838"
358,15806880,627,Spain,Female,30,6,"0,00",1,1,1,"113.408,47",0,0,"0,7309"
359,15611800,624,France,Female,62,7,"125.163,62",2,1,1,"151.411,50",0,0,"0,7041"
360,15736397,544,France,Male,23,1,"96.471,20",1,1,0,"35.550,97",0,0,"0,8286"
361,15580805,655,France,Male,27,10,"0,00",2,1,0,"51.620,94",0,0,"0,9594"
362,15730059,638,Spain,Male,44,9,"77.637,35",2,1,1,"111.346,22",0,0,"0,8807"
363,15604891,624,Spain,Female,38,8,"0,00",2,1,0,"95.403,41",0,0,"0,9004"
364,15718242,725,Germany,Female,47,1,"104.887,43",1,0,0,"86.622,56",1,1,"0,8982"
365,15663921,429,France,Male,60,7,"0,00",2,1,1,"163.691,48",0,0,"0,8829"
366,15717937,554,Germany,Male,43,5,"99.906,89",1,0,0,"24.983,39",0,1,"0,7869"
367,15716609,484,Germany,Male,54,3,"134.388,11",1,0,0,"49.954,79",1,1,"0,9402"
368,15684198,551,France,Female,38,10,"0,00",2,1,1,"216,27",0,0,"0,9519"
369,15698285,676,France,Female,41,4,"101.457,14",1,1,1,"79.101,67",0,0,"0,6449"
370,15573926,735,Spain,Male,38,7,"86.131,71",2,0,0,"93.478,96",0,0,"0,9385"
371,15805112,578,France,Male,38,7,"82.259,29",1,1,0,"8.996,97",0,0,"0,7822"
372,15625126,629,France,Female,40,6,"0,00",2,1,1,"139.356,30",0,0,"0,9108"
373,15590637,721,France,Male,41,7,"0,00",2,0,1,"61.018,85",0,0,"0,9541"
374,15802625,733,Germany,Male,48,7,"85.915,52",1,1,1,"23.860,50",0,1,"0,5363"
375,15750658,798,France,Male,37,8,"0,00",3,0,0,"110.783,28",0,1,"0,7660"
376,15606613,655,France,Female,59,7,"0,00",1,1,0,"88.958,49",1,1,"0,9386"
377,15604497,458,Germany,Male,44,7,"84.386,57",1,1,0,"178.642,73",0,1,"0,7019"
378,15802758,594,Germany,Female,23,4,"104.753,84",2,1,0,"56.756,52",1,0,"0,8148"
379,15628558,447,France,Female,44,5,"89.188,83",1,1,1,"75.408,24",0,0,"0,5154"
380,15722632,716,Germany,Male,50,2,"119.655,77",1,1,1,"12.944,17",1,1,"0,6866"
381,15752026,691,France,Male,58,3,"0,00",1,0,1,"194.930,30",1,0,"0,5141"
382,15583221,667,Germany,Male,70,3,"77.356,92",2,1,1,"20.881,96",0,0,"0,9475"
383,15643042,590,Germany,Female,40,2,"117.641,43",2,0,0,"92.198,05",0,0,"0,7030"
384,15734044,671,France,Female,31,7,"41.299,03",1,0,1,"102.681,32",0,0,"0,6697"
385,15691513,592,France,Male,60,9,"0,00",4,1,1,"13.614,01",1,1,"0,8101"
386,15585066,660,France,Female,43,1,"0,00",1,0,1,"112.026,10",1,1,"0,5014"
387,15781326,636,France,Male,35,9,"95.478,17",1,0,0,"169.286,74",0,0,"0,7289"
388,15791040,801,Spain,Male,58,1,"79.954,61",2,1,1,"30.484,19",0,0,"0,8658"
389,15758510,474,France,Male,26,6,"0,00",2,0,0,"152.491,22",0,0,"0,9706"
390,15774258,678,France,Male,40,1,"0,00",2,1,1,"187.343,40",0,0,"0,9601"
391,15598948,523,Spain,Female,24,5,"172.231,93",1,0,1,"155.144,12",0,0,"0,7978"
392,15658233,724,France,Female,41,5,"109.798,25",1,0,1,"149.593,61",0,0,"0,6606"
393,15682834,715,Spain,Female,35,4,"40.169,88",2,1,1,"199.857,47",0,0,"0,9058"
394,15579345,775,Germany,Female,74,0,"161.371,50",1,1,1,"134.869,93",0,0,"0,7567"
395,15725478,775,France,Male,60,7,"0,00",2,1,1,"111.558,70",0,0,"0,8903"
396,15813590,610,Spain,Male,42,6,"0,00",2,1,0,"158.302,59",1,0,"0,9044"
397,15726358,681,France,Male,34,7,"0,00",2,0,0,"130.686,59",0,0,"0,9554"
398,15785024,629,France,Female,40,9,"137.409,19",1,1,0,"175.877,70",1,1,"0,5776"
399,15605742,737,France,Male,43,0,"80.090,93",1,1,0,"39.920,00",1,1,"0,6612"
400,15615352,588,France,Male,31,4,"99.607,37",2,0,1,"35.877,03",0,0,"0,9600"
401,15685826,563,France,Male,30,7,"90.727,79",1,1,0,"122.268,75",0,0,"0,7889"
402,15594450,695,France,Male,49,9,"159.458,53",1,1,0,"135.841,35",0,1,"0,7588"
403,15665168,681,Germany,Female,44,3,"105.206,70",2,1,1,"163.558,36",0,0,"0,6448"
404,15639946,597,Germany,Female,39,8,"162.532,14",3,1,0,"36.051,46",1,1,"0,9274"
405,15634719,704,France,Male,31,0,"0,00",2,1,0,"183.038,33",0,0,"0,9655"
406,15815236,574,Spain,Male,34,5,"0,00",2,0,0,"28.269,86",0,0,"0,9564"
407,15610337,666,Spain,Male,35,2,"104.832,49",1,1,0,"175.015,12",0,0,"0,7273"
408,15662626,666,France,Female,40,2,"0,00",2,0,0,"36.371,27",0,0,"0,8745"
409,15663706,777,France,Female,32,2,"0,00",1,1,0,"136.458,19",1,0,"0,5743"
410,15674851,622,France,Male,38,5,"0,00",2,0,0,"105.295,77",0,0,"0,9477"
411,15623630,634,Germany,Female,56,3,"116.251,24",1,0,1,"42.429,88",1,1,"0,7535"
412,15786200,564,France,Male,31,4,"0,00",2,1,0,"53.520,03",0,0,"0,9595"
413,15775750,686,France,Male,37,9,"134.560,62",1,1,0,"27.596,39",0,0,"0,6856"
414,15655175,740,Germany,Male,40,4,"114.318,78",2,1,0,"129.333,69",1,0,"0,7848"
415,15761132,682,Spain,Male,46,7,"128.029,72",1,1,1,"62.615,35",0,0,"0,6067"
416,15701765,575,Spain,Female,37,0,"0,00",2,0,0,"30.114,32",0,0,"0,9074"
417,15751175,648,France,Female,44,2,"0,00",2,1,1,"58.652,23",0,0,"0,8366"
418,15681509,679,Spain,Female,28,9,"0,00",2,0,1,"61.761,77",0,0,"0,9421"
419,15688172,677,Spain,Male,40,5,"0,00",2,1,0,"88.947,56",0,0,"0,9314"
420,15692671,701,Spain,Male,36,8,"0,00",2,1,0,"169.161,46",0,0,"0,9542"
421,15767891,619,Germany,Female,28,6,"99.152,73",2,1,0,"48.475,12",0,0,"0,8424"
422,15585867,596,Spain,Male,36,2,"0,00",2,0,1,"125.557,95",0,0,"0,9654"
423,15590094,613,Germany,Male,38,9,"126.265,88",2,0,0,"15.859,95",0,0,"0,8277"
424,15755863,630,Spain,Female,49,1,"0,00",2,0,1,"162.858,29",0,0,"0,8065"
425,15680224,687,France,Female,26,6,"0,00",2,1,1,"32.909,13",0,0,"0,9452"
426,15618661,535,France,Male,30,6,"103.804,97",1,1,1,"125.710,53",0,0,"0,8805"
427,15803526,685,Germany,Male,30,3,"90.536,81",1,0,1,"63.082,88",0,0,"0,7957"
428,15657812,688,France,Male,52,1,"0,00",2,1,1,"172.033,57",0,0,"0,8709"
429,15686345,828,Spain,Male,34,9,"0,00",2,1,1,"81.853,98",0,0,"0,9700"
430,15684318,582,Germany,Female,50,6,"96.486,57",2,1,1,"20.344,02",0,0,"0,5906"
431,15795519,716,Germany,Female,18,3,"128.743,80",1,0,0,"197.322,13",0,0,"0,5929"
432,15614049,664,France,Male,55,8,"0,00",2,1,1,"139.161,64",0,0,"0,8607"
433,15740404,758,France,Female,34,3,"0,00",2,1,1,"124.226,16",0,0,"0,9328"
434,15809279,773,France,Male,45,8,"96.877,21",1,1,1,"113.950,51",0,0,"0,6177"
435,15658211,559,Spain,Female,39,2,"0,00",2,1,1,"121.151,10",0,0,"0,9262"
436,15665802,642,Spain,Female,36,6,"0,00",2,1,1,"97.938,59",0,0,"0,9368"
437,15689886,626,Germany,Male,39,10,"132.287,92",3,1,1,"51.467,92",1,1,"0,8978"
438,15657565,629,Spain,Female,44,6,"125.512,98",2,0,0,"79.082,76",0,0,"0,6324"
439,15611088,790,France,Female,31,9,"0,00",2,1,0,"84.126,75",0,0,"0,9108"
440,15794187,695,France,Male,36,6,"114.007,50",2,1,0,"118.120,88",0,0,"0,9266"
441,15662641,850,France,Male,19,8,"0,00",1,1,1,"68.569,89",0,0,"0,8809"
442,15672132,695,France,Female,42,7,"121.453,63",1,0,0,"46.374,64",0,1,"0,6145"
443,15605665,673,Germany,Female,69,3,"78.833,15",2,1,1,"37.196,15",0,0,"0,9124"
444,15682322,714,France,Male,37,9,"148.466,93",2,0,1,"151.280,96",0,0,"0,9510"
445,15678067,667,Spain,Male,45,3,"0,00",2,0,0,"163.655,01",0,0,"0,8139"
446,15752409,553,France,Male,31,6,"0,00",2,0,0,"124.596,63",0,0,"0,9636"
447,15680421,591,France,Female,42,10,"0,00",2,0,0,"171.099,22",0,0,"0,8360"
448,15645517,850,Spain,Male,22,2,"0,00",2,1,1,"9.684,52",0,0,"0,9863"
449,15805303,661,Germany,Male,44,1,"141.136,62",1,1,0,"189.742,78",1,1,"0,7946"
450,15803456,641,France,Female,40,9,"0,00",1,0,0,"151.648,66",1,1,"0,6079"
451,15657214,601,France,Male,74,2,"0,00",2,0,1,"51.554,58",0,0,"0,9687"
452,15641782,540,France,Female,31,7,"0,00",1,0,1,"183.051,60",1,0,"0,7726"
453,15758116,666,France,Male,53,5,"64.646,70",1,1,0,"128.019,48",1,1,"0,8938"
454,15752626,553,France,Male,32,7,"64.082,09",1,0,1,"109.159,58",0,0,"0,8623"
455,15761733,707,France,Female,42,10,"0,00",2,1,1,"152.944,39",0,0,"0,8956"
456,15585362,749,France,Female,60,6,"0,00",1,1,0,"17.978,68",1,1,"0,9386"
457,15672930,722,Spain,Male,37,9,"0,00",2,1,0,"31.921,95",0,0,"0,9516"
458,15738828,730,Germany,Male,45,6,"152.880,97",1,0,0,"162.478,11",0,1,"0,7667"
459,15789560,668,France,Male,42,8,"187.534,79",1,1,1,"32.900,41",1,0,"0,7052"
460,15768887,597,Spain,Male,26,5,"0,00",2,0,1,"95.159,13",0,0,"0,9765"
461,15758362,731,France,Female,41,9,"152.243,57",1,1,1,"88.783,59",0,0,"0,6577"
462,15796790,573,France,Female,47,8,"154.543,98",1,1,0,"29.586,73",0,1,"0,8308"
463,15694530,672,France,Male,28,4,"167.268,98",1,1,1,"169.469,30",0,0,"0,8818"
464,15753161,768,France,Female,36,5,"180.169,44",2,1,0,"17.348,56",0,0,"0,8471"
465,15796343,707,France,Female,31,2,"82.787,93",2,0,0,"91.423,69",0,0,"0,8839"
466,15643523,710,Spain,Female,30,10,"0,00",2,1,0,"19.500,10",0,0,"0,9076"
467,15698786,819,France,Female,39,9,"133.102,92",1,1,0,"27.046,46",1,1,"0,5520"
468,15813144,554,France,Female,26,7,"92.606,86",2,1,0,"192.709,69",0,0,"0,9061"
469,15711991,615,France,Male,30,8,"0,00",2,0,0,"3.183,15",0,0,"0,9759"
470,15693543,708,France,Female,33,8,"0,00",2,0,1,"15.246,83",0,0,"0,9381"
471,15605455,664,France,Male,40,9,"0,00",2,1,0,"194.767,30",0,0,"0,9406"
472,15700383,763,France,Female,35,7,"115.651,60",2,1,1,"104.706,29",0,0,"0,8928"
473,15727177,557,France,Male,42,6,"177.822,03",1,1,0,"150.944,31",1,1,"0,5264"
474,15809347,763,Germany,Male,32,9,"160.680,41",1,1,0,"30.886,35",0,0,"0,6497"
475,15635034,727,Germany,Male,37,9,"101.191,83",1,1,1,"34.551,35",1,0,"0,5766"
476,15760521,796,France,Female,50,1,"94.164,00",1,1,1,"189.414,74",0,1,"0,5364"
477,15813503,606,Spain,Male,37,8,"154.712,58",2,1,0,"89.099,18",0,0,"0,9245"
478,15794048,667,Germany,Female,48,1,"97.133,92",2,0,0,"113.316,77",1,1,"0,5678"
479,15682084,680,France,Male,31,9,"0,00",2,1,0,"36.145,53",0,0,"0,9594"
480,15574283,580,France,Male,31,2,"0,00",2,0,1,"64.014,24",0,0,"0,9719"
481,15737104,652,Germany,Female,47,0,"126.597,89",2,1,1,"38.798,79",1,0,"0,5248"
482,15665759,724,France,Female,69,5,"117.866,92",1,1,1,"62.280,91",0,0,"0,8074"
483,15765283,624,Germany,Female,40,3,"149.961,99",2,1,0,"104.610,86",0,0,"0,7449"
484,15673971,655,Germany,Female,44,6,"146.498,76",1,1,0,"64.853,51",1,1,"0,8295"
485,15643487,630,Spain,Male,39,10,"105.473,74",1,0,0,"58.854,88",1,0,"0,6062"
486,15597930,646,France,Male,52,8,"59.669,43",1,0,0,"172.495,81",1,1,"0,8433"
487,15776824,714,France,Male,28,6,"122.724,37",1,1,1,"67.057,27",0,0,"0,8843"
488,15717527,619,France,Female,49,9,"145.359,99",1,1,0,"38.186,85",0,1,"0,8435"
489,15813113,795,Spain,Female,56,5,"0,00",1,1,0,"35.418,69",1,1,"0,9323"
490,15700801,850,Germany,Male,42,6,"84.445,68",3,0,1,"60.021,34",1,1,"0,8012"
491,15781875,850,Spain,Male,33,3,"100.476,46",2,1,1,"136.539,13",0,0,"0,9618"
492,15647203,750,France,Female,35,3,"0,00",1,1,0,"191.520,50",0,0,"0,5752"
493,15576304,698,France,Male,29,5,"95.167,55",1,1,1,"152.723,23",0,0,"0,8863"
494,15722583,636,Spain,Female,29,6,"157.576,47",2,1,1,"101.102,39",0,0,"0,9030"
495,15698510,468,Germany,Male,42,9,"181.627,14",2,1,0,"172.668,39",0,0,"0,7988"
496,15573309,626,Spain,Female,48,2,"0,00",2,1,1,"95.794,98",0,0,"0,7989"
497,15774536,607,France,Female,32,6,"0,00",2,0,0,"196.062,01",0,0,"0,9433"
498,15776733,638,Germany,Female,37,7,"124.513,66",2,1,0,"158.610,89",0,0,"0,7286"
499,15602735,692,Germany,Male,45,6,"152.296,83",4,0,1,"108.040,86",1,1,"0,8647"
500,15694404,781,France,Female,42,3,"156.555,54",1,1,1,"175.674,01",0,0,"0,6115"
501,15610042,574,France,Male,33,8,"100.267,03",1,1,0,"103.006,27",0,0,"0,7185"
502,15779738,534,France,Male,24,1,"0,00",1,1,1,"169.653,32",0,0,"0,8725"
503,15806438,580,Germany,Female,42,2,"123.331,36",1,0,0,"103.516,08",1,1,"0,7882"
504,15677135,520,Germany,Male,61,8,"133.802,29",2,1,1,"90.304,01",0,0,"0,7135"
505,15581479,523,France,Male,30,1,"83.181,29",1,1,1,"138.176,78",0,0,"0,8831"
506,15571940,579,Spain,Male,22,3,"118.680,57",1,1,1,"49.829,80",0,0,"0,8956"
507,15623107,686,Spain,Male,45,3,"74.274,87",3,1,0,"64.907,48",1,1,"0,9253"
508,15728005,698,France,Female,57,9,"111.359,55",2,1,0,"105.715,01",0,1,"0,7639"
509,15666181,650,France,Male,33,0,"98.064,97",1,1,0,"52.411,99",0,0,"0,6976"
510,15804235,698,France,Female,37,2,"166.178,02",2,1,1,"71.972,95",0,0,"0,8910"
511,15582951,696,France,Female,25,8,"126.442,59",1,1,0,"121.904,44",0,0,"0,6553"
512,15805151,565,Germany,Male,31,2,"89.558,39",2,1,1,"4.441,54",0,0,"0,9537"
513,15644788,731,France,Female,30,5,"0,00",2,1,0,"189.528,72",0,0,"0,9280"
514,15804516,589,France,Male,38,2,"0,00",1,1,0,"79.915,28",0,0,"0,5831"
515,15596060,498,Spain,Male,29,8,"127.864,26",1,1,1,"46.677,90",0,0,"0,8789"
516,15636634,630,Germany,Female,25,7,"79.656,81",1,1,0,"93.524,22",0,0,"0,6382"
517,15785485,595,Germany,Female,41,2,"138.878,81",1,0,1,"112.269,67",0,1,"0,5604"
518,15694349,714,Spain,Male,44,7,"0,00",1,0,1,"6.923,11",0,0,"0,6691"
519,15674727,777,France,Female,42,5,"147.531,82",1,1,1,"38.819,45",0,0,"0,6085"
520,15731117,437,Spain,Male,28,2,"109.161,25",1,1,0,"152.987,42",0,0,"0,7721"
521,15677371,629,Spain,Female,30,2,"34.013,63",1,1,0,"19.570,63",0,1,"0,5351"
522,15707479,664,France,Male,40,7,"125.608,72",1,1,0,"122.073,48",0,0,"0,5245"
523,15684103,674,France,Female,26,10,"0,00",2,1,1,"138.423,10",0,0,"0,9452"
524,15597109,627,France,Male,70,1,"94.416,78",1,0,1,"145.299,50",0,0,"0,8651"
525,15586752,628,Germany,Male,33,8,"152.143,89",1,1,1,"32.174,03",0,0,"0,6991"
526,15795290,767,France,Female,42,2,"133.616,39",1,1,0,"28.615,80",0,1,"0,6591"
527,15624892,712,Germany,Male,37,7,"93.978,96",2,1,0,"60.651,77",0,0,"0,8785"
528,15804357,481,France,Male,40,3,"0,00",1,1,1,"32.319,93",0,0,"0,6557"
529,15791767,769,France,Female,26,7,"0,00",2,1,0,"176.843,53",0,0,"0,9219"
530,15617617,811,Spain,Male,39,7,"0,00",2,1,1,"177.519,39",0,0,"0,9648"
531,15683213,554,France,Female,35,10,"74.988,59",2,0,1,"190.155,13",0,0,"0,9135"
532,15625881,634,Germany,Male,37,3,"111.432,77",2,1,1,"167.032,49",0,0,"0,8612"
533,15593425,662,Spain,Female,54,1,"187.997,15",1,0,0,"111.442,71",1,1,"0,9160"
534,15650322,701,France,Female,34,3,"105.588,66",1,0,1,"74.694,41",0,0,"0,7705"
535,15700300,674,Germany,Female,44,4,"131.593,85",1,0,1,"171.345,02",1,1,"0,6900"
536,15604515,737,Germany,Female,22,10,"111.543,26",2,0,0,"106.327,85",0,0,"0,8369"
537,15723411,607,Spain,Female,36,4,"98.266,30",1,1,1,"46.416,36",0,0,"0,7558"
538,15735968,605,France,Male,41,10,"0,00",2,0,1,"97.213,09",0,0,"0,9501"
539,15641474,638,France,Male,46,9,"139.859,54",1,1,0,"38.967,29",0,1,"0,7257"
540,15687153,850,Germany,Male,49,8,"98.649,55",1,1,0,"119.174,88",1,1,"0,8551"
541,15682467,725,France,Female,36,1,"118.851,05",1,1,1,"102.747,02",0,0,"0,7438"
542,15603082,701,France,Male,51,9,"0,00",2,0,0,"61.961,57",0,0,"0,6430"
543,15599976,749,France,Female,27,9,"0,00",2,1,0,"132.734,87",0,0,"0,9108"
544,15688157,683,Germany,Female,39,2,"47.685,47",2,1,1,"86.019,48",0,0,"0,8498"
545,15609653,614,Germany,Female,44,6,"118.715,86",1,1,0,"133.591,11",1,1,"0,8726"
546,15627195,568,Germany,Male,26,1,"112.930,28",2,1,0,"22.095,73",0,0,"0,9076"
547,15633227,518,France,Female,28,9,"85.146,36",1,0,0,"2.803,89",0,0,"0,7719"
548,15659305,605,Germany,Male,19,8,"166.133,28",1,1,1,"107.994,99",0,0,"0,8345"
549,15801414,767,France,Female,35,2,"0,00",2,0,0,"144.251,38",0,0,"0,9129"
550,15760085,684,Germany,Female,48,10,"126.384,42",1,1,1,"198.129,36",0,1,"0,7089"
551,15636820,725,Germany,Male,40,8,"104.149,66",1,1,0,"62.027,90",0,1,"0,7182"
552,15720371,652,France,Female,51,3,"0,00",1,1,0,"173.989,47",1,1,"0,9108"
553,15797748,729,France,Male,44,5,"0,00",2,0,1,"9.200,54",0,0,"0,9393"
554,15622911,759,France,Male,42,4,"105.420,18",1,0,1,"121.409,06",0,0,"0,7103"
555,15641585,850,France,Male,40,6,"97.339,99",1,0,1,"88.815,25",0,0,"0,7572"
556,15570326,621,France,Male,34,6,"0,00",2,1,1,"99.128,13",0,0,"0,9649"
557,15756926,833,Germany,Male,29,1,"96.462,25",2,0,1,"48.986,18",0,0,"0,9398"
558,15754929,757,France,Male,31,10,"39.539,39",2,0,0,"192.519,39",0,0,"0,9557"
559,15694188,700,Spain,Female,46,5,"56.580,95",2,0,1,"45.424,13",0,0,"0,7341"
560,15687094,717,Germany,Female,28,9,"82.498,14",2,0,0,"40.437,67",0,0,"0,8955"
561,15713599,728,France,Male,30,10,"114.835,43",1,0,1,"37.662,49",0,0,"0,8830"
562,15765266,615,France,Male,32,1,"0,00",2,0,0,"2.139,25",0,0,"0,9738"
563,15711889,668,France,Male,42,3,"150.461,07",1,1,0,"108.139,23",0,1,"0,5184"
564,15782236,735,Spain,Male,34,5,"0,00",2,0,0,"71.095,41",0,0,"0,9599"
565,15750867,489,Germany,Female,46,8,"92.060,06",1,1,0,"147.222,95",1,1,"0,8490"
566,15806967,778,France,Female,65,7,"0,00",1,1,1,"77.867,23",0,0,"0,6158"
567,15800890,554,France,Female,45,6,"0,00",2,1,1,"181.204,50",0,0,"0,8473"
568,15571869,669,Germany,Female,50,4,"112.650,89",1,0,0,"166.386,22",1,1,"0,9194"
569,15809654,707,France,Female,46,7,"127.476,73",2,1,1,"146.011,55",0,0,"0,7196"
570,15670755,650,France,Male,60,8,"0,00",2,1,1,"102.925,76",0,0,"0,8813"
571,15710375,641,France,Male,41,6,"0,00",2,1,0,"65.396,79",0,0,"0,9131"
572,15771383,628,Germany,Female,45,6,"53.667,44",1,1,0,"115.022,94",0,1,"0,8649"
573,15799042,611,France,Male,38,7,"0,00",1,1,1,"63.202,00",0,0,"0,7451"
574,15607690,689,Germany,Male,47,2,"118.812,50",2,0,0,"31.121,42",0,1,"0,5017"
